Date,Tweet_id,User_name,Screen_name,Location,Tweet
01-04-2010,1.12103e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b""#CWC19 #IPL2019\n \n@imkuldeep18's IPL form won't impact his performance in World Cup: @harbhajan_singh\n \nREAD:\xe2\x80\xa6 https://t.co/HyU68u3ikk"""
15-07-2011,1.12103e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'RT @UjwalKS: ""I have worked very hard on my fitness in the last 12 months. I have lost a lot of weight""\n\nSpoke to Mohammed Shami over his s\xe2\x80\xa6'"
23-02-2011,1.12103e+18,b'Firstpost',b'firstpost',"b'Mumbai, India'","b'RT @UjwalKS: ""I have worked very hard on my fitness in the last 12 months. I have lost a lot of weight""\n\nSpoke to Mohammed Shami over his s\xe2\x80\xa6'"
14-01-2015,1.12103e+18,b'The Quint',b'TheQuint',b'',"b'#IPL2019 | Royal Challengers Bangalore will host Kings XI Punjab in the 42nd match of IPL at Chinnaswamy Stadium, B\xe2\x80\xa6 https://t.co/RpDY9XBxyE'"
01-05-2009,1.12103e+18,b'NDTV',b'ndtv',b'India',"b'RT @CricketNDTV: #AndreRussell may bat up the order if situation arises, says KKR coach Jacques Kallis\n\n#KolkataKnightRiders\n#IPL2019\n\nREAD\xe2\x80\xa6'"
16-03-2011,1.12103e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'","b'RT @CricketNDTV: #AndreRussell may bat up the order if situation arises, says KKR coach Jacques Kallis\n\n#KolkataKnightRiders\n#IPL2019\n\nREAD\xe2\x80\xa6'"
04-09-2009,1.12103e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'#AndreRussell may bat up the order if situation arises, says KKR coach Jacques Kallis\n\n#KolkataKnightRiders\xe2\x80\xa6 https://t.co/pyCvgCVBCr'"
17-11-2011,1.12103e+18,b'scroll.in',b'scroll_in',b'',"b'RT @thefield_in: #IPL2019 \n\nPonting and Ganguly\xe2\x80\x99s inputs have positively affected our results, says Amit Mishra\n\nhttps://t.co/DlJn2rCU7l ht\xe2\x80\xa6'"
28-11-2008,1.12103e+18,b'DNA',b'dna',b'India',b'#IPL2019 #RCBvKXIP: Predicted Playing 11- Upbeat #RoyalChallengersBangalore aim to win against #KingsXIPunjab to ke\xe2\x80\xa6 https://t.co/2ldToOttC7'
26-02-2009,1.12102e+18,b'PitchVision Cricket',b'PitchVision',b'London / Delhi',b'check out this exclusive footage of #akshdeepnath hitting bowlers out of the park  captured via PV/Match .We wish h\xe2\x80\xa6 https://t.co/0DarVkeOxW'
17-05-2016,1.12102e+18,b'The Field',b'thefield_in',b'Where sport happens.',"b'#IPL2019 \n\nPonting and Ganguly\xe2\x80\x99s inputs have positively affected our results, says Amit Mishra\xe2\x80\xa6 https://t.co/yRa2ZmPlmO'"
13-01-2011,1.12102e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 \n\n@DelhiCapitals are not looking for mistakes and weaknesses: @KagisoRabada25 \n\nMORE HERE:\xe2\x80\xa6 https://t.co/w2rbATZfO2'
02-03-2011,1.12102e+18,b'Circle of Cricket',b'circleofcricket',b'',b'#RCBvKXIP | @yuzi_chahal and @DaleSteyn62 needs 4 wickets each to complete 100 wickets in the Indian Premier League\xe2\x80\xa6 https://t.co/vG7tG2fRet'
09-01-2013,1.12102e+18,b'IndiaTodayFLASH',b'IndiaTodayFLASH',b'',"b'RT @ITGDsports: Even though I am not scoring 50s and 100s, I am happy that I am performing my role which is to give a good start to the tea\xe2\x80\xa6'"
02-02-2009,1.12102e+18,b'India Today',b'IndiaToday',b'India',"b'RT @ITGDsports: Even though I am not scoring 50s and 100s, I am happy that I am performing my role which is to give a good start to the tea\xe2\x80\xa6'"
29-05-2014,1.12102e+18,b'HT Sports',b'HTSportsNews',b'India',"b'RT @htTweets: #IPL2019 | @DelhiCapitals are not looking for mistakes and weaknesses, says @KagisoRabada25\n\n(Via @HTSportsNews)\n\nhttps://t.c\xe2\x80\xa6'"
29-04-2009,1.12102e+18,b'Hindustan Times',b'htTweets',b'India',"b'#IPL2019 | @DelhiCapitals are not looking for mistakes and weaknesses, says @KagisoRabada25\n\n(Via @HTSportsNews)\xe2\x80\xa6 https://t.co/DLZYpCpNjL'"
29-07-2008,1.12102e+18,b'IndianPremierLeague',b'IPL',"b'Mumbai, India'",b'Who would be more terrifying to bowl to? \n\n#RCBvKXIP #VIVOIPL'
12-06-2009,1.12102e+18,b'Madhav Sharma',b'HashTagCricket',"b'New Delhi, India'",b'RT @MyNation: #IPL2019: 2 blunders that cost Sunrisers Hyderabad against Chennai Super Kings\n\n@SunRisers @ChennaiIPL @IPL \n\nBy @hashtagcric\xe2\x80\xa6'
07-02-2017,1.12102e+18,b'LatestLY',b'latestly',"b'Mumbai, India'",b'Check out #IPL2019 playoff schedule #RCBvKXIP https://t.co/uNABkdnuiu'
29-06-2018,1.12102e+18,b'MyNation',b'MyNation',"b'New Delhi, India'",b'#IPL2019: 2 blunders that cost Sunrisers Hyderabad against Chennai Super Kings\n\n@SunRisers @ChennaiIPL @IPL \n\nBy\xe2\x80\xa6 https://t.co/MAWL8asy2Q'
02-03-2011,1.12102e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dYou can call it an ego thing but I loved a battle with MS Dhoni,\xe2\x80\x9d reveals Gautam Gambhir #IPL2019 \nhttps://t.co/HMs4IfIVGK'"
01-04-2010,1.12102e+18,b'TOI Sports',b'toisports',"b'New Delhi, India'","b'#IPL2019 #DelhiCapitals\n\n@IPL 2019: @DelhiCapitals are not looking for mistakes and weaknesses, says\xe2\x80\xa6 https://t.co/DZLqzRiVVi'"
07-02-2017,1.12102e+18,b'LatestLY',b'latestly',"b'Mumbai, India'","b"".@SunRisers's @rashidkhan_19 gets trolled after exchanging nasty glances with Shane Watson... Watch Video \n\n#csk |\xe2\x80\xa6 https://t.co/iwmHW4WA3w"""
16-04-2009,1.12102e+18,b'mid-day',b'mid_day',"b'Mumbai, India'","b'#IPL2019|\nThe man who has contributed the most to whatever little success #RCB have enjoyed thus far, has mixed fee\xe2\x80\xa6 https://t.co/y6HUCwSXvc'"
29-06-2018,1.12102e+18,b'MyNation',b'MyNation',"b'New Delhi, India'",b'#IPL2019: 2 factors that helped Super Kings regain the top spot\n\n@IPL  @ChennaiIPL \n\nBy @VedantSharma_\n\nhttps://t.co/LIr1HAEVQr'
17-09-2012,1.12102e+18,b'CPL T20',b'CPL',b'Caribbean',b'Mr 360 v the  #UniverseBoss in the IPL today - But who will come out on top in this one??? #RCB or the #KXIP !\xe2\x80\xa6 https://t.co/Kyw1p1CnSO'
01-10-2008,1.12101e+18,b'CricketNext',b'cricketnext',b'India',b'Will @RCBTweets continue their winning run or is @henrygayle going to emerge on top at the Chinnaswamy Stadium for\xe2\x80\xa6 https://t.co/CteShFj4O5'
01-05-2009,1.12101e+18,b'NDTV',b'ndtv',b'India',"b'RT @CricketNDTV: Kolkata Knight Riders vs Rajasthan Royals: When and where to watch live telecast, live streaming\n\n#kolkataknightriders\n#ra\xe2\x80\xa6'"
16-03-2011,1.12101e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'","b'RT @CricketNDTV: Kolkata Knight Riders vs Rajasthan Royals: When and where to watch live telecast, live streaming\n\n#kolkataknightriders\n#ra\xe2\x80\xa6'"
02-03-2011,1.12101e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'Dale Steyn reckons Kagiso Rabada is a level above all bowlers, including Jasprit Bumrah. #IPL2019 \nhttps://t.co/gzzxSsTvgl'"
04-09-2009,1.12101e+18,b'CricketNDTV',b'CricketNDTV',b'India',"b'Kolkata Knight Riders vs Rajasthan Royals: When and where to watch live telecast, live streaming\xe2\x80\xa6 https://t.co/MFUNBdX08o'"
01-10-2008,1.12101e+18,b'CricketNext',b'cricketnext',b'India',b'Will Dale Steyn restrict the opening duo of KL Rahul and Chris Gayle before they go bonkers?\n\nHere are some of the\xe2\x80\xa6 https://t.co/Ls0IEHLzkK'
10-06-2016,1.12101e+18,b'Sportswallah',b'TheSportswallah',"b'Mumbai, India'","b'Since @DaleSteyn62 joined #RCB, he has taken 7 wickets in 2 matches in the first 6 overs! Can the South African con\xe2\x80\xa6 https://t.co/uhkqzG7sU4'"
10-03-2009,1.121e+18,b'KolkataKnightRiders',b'KKRiders',b'Kolkata',b'\xe2\x9a\xa0 #KKR Quiz is back! \xe2\x9a\xa0 \xf0\x9f\x94\xa5\n\nTell us how much you can score and challenge your friends \xf0\x9f\xa4\x9c\xf0\x9f\xa4\x9b\n\nTry now \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/DVQaKW7L1b'
16-04-2009,1.121e+18,b'mid-day',b'mid_day',"b'Mumbai, India'","b""#IPL2019|\nWhile Kings XI have five wins to RCB's three, they cannot afford to keep dropping points. Both teams will\xe2\x80\xa6 https://t.co/bN3Q0u1StZ"""
12-03-2015,1.121e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'","b""#IPL2019: This team will suffer the most over #IPL's foreign departures\n\n#MumbaiIndians #ChennaiSuperKings\xe2\x80\xa6 https://t.co/P9bwN1eUDF"""
23-02-2011,1.121e+18,b'Firstpost',b'firstpost',"b'Mumbai, India'","b'RT @FirstpostSports: ""Captain Ravichanrdan Ashwin knows my skills and has given me full freedom."" \n\nMohammed Shami opens up on #IPL2019, #K\xe2\x80\xa6'"
13-01-2011,1.121e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL2019 #DelhiCapitals\n\nHappy that I am performing my role of providing good starts: @PrithviShaw \n\nMore here:\xe2\x80\xa6 https://t.co/FYD2fRruRt'
15-07-2011,1.121e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'""Captain Ravichanrdan Ashwin knows my skills and has given me full freedom."" \n\nMohammed Shami opens up on #IPL2019,\xe2\x80\xa6 https://t.co/nnufjMlVzU'"
17-11-2011,1.121e+18,b'scroll.in',b'scroll_in',b'',"b'RT @thefield_in: #IPL2019 \n\nDavid Warner, Jonny Bairstow lead exodus of overseas stars as World Cup duty begins\n\nhttps://t.co/wcZxwHhYR6 ht\xe2\x80\xa6'"
18-09-2010,1.121e+18,b'Sport360\xc2\xb0',b'Sport360',"b'Dubai/Abu Dhabi, UAE'",b'#CSK are ruling the roost in #IPL once again. And it is all down to @ChennaiIPL Captain Cool MS Dhoni \xf0\x9f\x98\x8e\n#IPL2019\xe2\x80\xa6 https://t.co/dlhjlkCspv'
02-03-2011,1.121e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dIt was a par score on that wicket. There was dew on the ground but that didn\xe2\x80\x99t really bother us,\xe2\x80\x9d said stand-in\xe2\x80\xa6 https://t.co/fBDa4yXUVt'"
17-11-2011,1.121e+18,b'scroll.in',b'scroll_in',b'',"b'RT @thefield_in: Appreciate Fleming and Dhoni for keeping faith in me, says CSK\xe2\x80\x99s Shane Watson #IPL2019 \n\nhttps://t.co/XT5P6fbGnE https://t\xe2\x80\xa6'"
01-10-2008,1.121e+18,b'CricketNext',b'cricketnext',b'India',"b'""If I tell everyone what it is, then they (CSK) won\'t buy me at the auctions.""\n\nMS Dhoni on CSK\'s secret to making\xe2\x80\xa6 https://t.co/ygZg3CoEkR'"
17-11-2011,1.12099e+18,b'scroll.in',b'scroll_in',b'',b'RT @thefield_in: #IPL2019 #CSK \n\nShane Watson credits Stephen Fleming and MS Dhoni for keeping faith in him despite a prolonged slump. \n\nRe\xe2\x80\xa6'
14-01-2015,1.12099e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 | Here are the players who have mostly been spending time in the dugout so far this season.\nhttps://t.co/vBS2unpAX1'
17-05-2016,1.12099e+18,b'The Field',b'thefield_in',b'Where sport happens.',b'#IPL2019 #CSK \n\nShane Watson credits Stephen Fleming and MS Dhoni for keeping faith in him despite a prolonged slum\xe2\x80\xa6 https://t.co/rO7aA4Mf79'
01-05-2009,1.12099e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: #ManishPandey finds his form in his comeback against #chennaisuperkings\n\n#sunrisershyderabad\n#cskvssrh\n#IPL2019\n\nREAD: htt\xe2\x80\xa6'
16-03-2011,1.12099e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'",b'RT @CricketNDTV: #ManishPandey finds his form in his comeback against #chennaisuperkings\n\n#sunrisershyderabad\n#cskvssrh\n#IPL2019\n\nREAD: htt\xe2\x80\xa6'
04-09-2009,1.12099e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'#ManishPandey finds his form in his comeback against #chennaisuperkings\n\n#sunrisershyderabad\n#cskvssrh\n#IPL2019\n\nRE\xe2\x80\xa6 https://t.co/Ae8VsLFnRx'
14-01-2015,1.12099e+18,b'The Quint',b'TheQuint',b'',b'#IPL2019 | Royal Challengers Bangalore would look to continue the momentum when they take on Kings XI Punjab in an\xe2\x80\xa6 https://t.co/ek9Ntux5t9'
27-02-2009,1.12099e+18,b'Forbes India',b'forbes_india',b'India',b'How Taproot Dentsu (@DentsuAegisIN) hit the bull\xe2\x80\x99s eye with its first campaign for the Indian Premier League. Forbe\xe2\x80\xa6 https://t.co/wP2ySzqHlk'
02-03-2011,1.12099e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dWe all know once he gets in, it becomes very difficult to dislodge him. He just took four to five balls to cover i\xe2\x80\xa6 https://t.co/P6YL0cPDQN'"
01-10-2008,1.12099e+18,b'CricketNext',b'cricketnext',b'India',"b'Bairtsow\xe2\x80\x99s time in #IPL2019 is now over but given the success he experienced this year, one can expect him to light\xe2\x80\xa6 https://t.co/cDHie7Yues'"
28-06-2013,1.12099e+18,b'CricTracker',b'Cricketracker',b'India',b'No clarity yet over the Windies players. #IPL #IPL2019 https://t.co/JgajGS90tQ'
16-03-2011,1.12099e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'",b'RT @CricketNDTV: #kolkataknightriders\ntake on #rajasthanroyals to keep their playoff chances alive\n\n#IPL2019 #kkrvrr\n\nREAD: https://t.co/pH\xe2\x80\xa6'
04-09-2009,1.12099e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'#kolkataknightriders\ntake on #rajasthanroyals to keep their playoff chances alive\n\n#IPL2019 #kkrvrr\n\nREAD:\xe2\x80\xa6 https://t.co/aEBNJD9hHp'
02-03-2011,1.12099e+18,b'Circle of Cricket',b'circleofcricket',b'',b'#CSK captain @msdhoni not willing to reveal the secret of success of his team until he retires. #CSKvSRH #IPL2019 \nhttps://t.co/6659jIhNsE'
07-02-2017,1.12098e+18,b'LatestLY',b'latestly',"b'Mumbai, India'","b'#RCBvKXIP, #IPL2019, Bengaluru Weather &amp; Pitch Report https://t.co/JOK98j8IVZ'"
01-10-2008,1.12098e+18,b'CricketNext',b'cricketnext',b'India',"b""Manish Pandey's 83 came off 49 balls - a strike rate of 169.40 - and he struck seven fours and three sixes. With hi\xe2\x80\xa6 https://t.co/hEnztkxld6"""
02-03-2011,1.12098e+18,b'Circle of Cricket',b'circleofcricket',b'',b'All the information you need on the overseas players who will be leaving their franchises over the next few days.\xe2\x80\xa6 https://t.co/leFhAP4SWL'
17-11-2011,1.12098e+18,b'scroll.in',b'scroll_in',b'',"b'RT @thefield_in: Manish Pandey: Fast start, plenty of running\n\nShane Watson: Slow start, hardly any running\n\n@vinayakkm on how the two bats\xe2\x80\xa6'"
01-10-2008,1.12098e+18,b'CricketNext',b'cricketnext',b'India',"b'""We are trying to have a strong heart. We were trying to finish the match in the 19th over, but boys were testing o\xe2\x80\xa6 https://t.co/kMFMvz83BI'"
17-05-2016,1.12098e+18,b'The Field',b'thefield_in',b'Where sport happens.',"b'Manish Pandey: Fast start, plenty of running\n\nShane Watson: Slow start, hardly any running\n\n@vinayakkm on how the t\xe2\x80\xa6 https://t.co/r1ClquDTDF'"
12-03-2015,1.12098e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'","b""VIDEO: #MSDhoni is #Watson Junior's favorite buddy; here's what he like about him the most\n\n#IPL2019 #IPL\xe2\x80\xa6 https://t.co/kGQd785Jg2"""
08-05-2009,1.12098e+18,b'The Indian Express',b'IndianExpress',b'India',b'RT @IExpressSports: #IPL2019 #CSKvSRH\n\n\xe2\x80\x9cI can\xe2\x80\x99t thank Fleming and Dhoni enough for their belief in me. Just about every other team I\xe2\x80\x99ve bee\xe2\x80\xa6'
13-08-2013,1.12098e+18,b'Express Sports',b'IExpressSports',b'New Delhi',b'#IPL2019 #CSKvSRH\n\n\xe2\x80\x9cI can\xe2\x80\x99t thank Fleming and Dhoni enough for their belief in me. Just about every other team I\xe2\x80\x99ve\xe2\x80\xa6 https://t.co/vQErqxR3ZC'
23-02-2011,1.12098e+18,b'Firstpost',b'firstpost',"b'Mumbai, India'",b'RT @FirstpostSports: .@ShaneRWatson33 had gone without a fifty in his first 10 innings of the ongoing #IPL2019 before striking 96 off 53 ba\xe2\x80\xa6'
15-07-2011,1.12097e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'.@ShaneRWatson33 had gone without a fifty in his first 10 innings of the ongoing #IPL2019 before striking 96 off 53\xe2\x80\xa6 https://t.co/fAh1ye863u'
08-05-2009,1.12097e+18,b'The Indian Express',b'IndianExpress',b'India',"b""RT @IExpressSports: #IPL2019 #CSKvSRH\n\nHarbhajan Singh returned from sickness to pick up key wickets of Warner and Bairstow in CSK's win ov\xe2\x80\xa6"""
13-08-2013,1.12097e+18,b'Express Sports',b'IExpressSports',b'New Delhi',"b""#IPL2019 #CSKvSRH\n\nHarbhajan Singh returned from sickness to pick up key wickets of Warner and Bairstow in CSK's wi\xe2\x80\xa6 https://t.co/pyMtBL6Nm2"""
17-05-2016,1.12097e+18,b'The Field',b'thefield_in',b'Where sport happens.',"b'Appreciate Fleming and Dhoni for keeping faith in me, says CSK\xe2\x80\x99s Shane Watson #IPL2019 \n\nhttps://t.co/XT5P6fbGnE https://t.co/WefyyaDHul'"
29-06-2018,1.12097e+18,b'MyNation',b'MyNation',"b'New Delhi, India'","b""Did Anushka Sharma shoot Virat Kohli with a gun over RCB's IPL performance? \n\n#AnushkaSharma #ViratKohli #RCB #IPL\xe2\x80\xa6 https://t.co/abhYaW32Lo"""
13-01-2011,1.12097e+18,b'CricketCountry',b'cricket_country',b'Global',b'#IPL #IPL2019 #RCBvKXIP #RCBvsKXIP \n\n@RCBTweets vs @lionsdenkxip - what can we expect?\n\nTalking points:\xe2\x80\xa6 https://t.co/D9i3VpbxgH'
02-03-2011,1.12097e+18,b'Circle of Cricket',b'circleofcricket',b'',"b""#RCBvKXIP | Here are our predicted playing XI's for @RCBTweets and @lionsdenkxip in Match 42 of #IPL2019.\nhttps://t.co/rg1BJ70hOa"""
17-10-2017,1.12097e+18,b'The Weather Channel India',b'weatherindia',b'India',b'#IPLWeatherUpdate: @RCBTweets Vs @lionsdenkxip today in Bengaluru: https://t.co/OAaKeqPWeH\n\n- generally cloudy skie\xe2\x80\xa6 https://t.co/ESYS8HaMhn'
17-05-2016,1.12097e+18,b'The Field',b'thefield_in',b'Where sport happens.',"b'#IPL2019 \n\nDavid Warner, Jonny Bairstow lead exodus of overseas stars as World Cup duty begins\xe2\x80\xa6 https://t.co/YEJ3v80fl0'"
13-04-2016,1.12097e+18,b'Asianet Newsable',b'ANN_Newsable',"b'Bengaluru, India'","b'#IPL2019: Points table, standings, results; here are the complete details\n\n@IPL \n\nhttps://t.co/NKdjf7il1x'"
13-04-2016,1.12097e+18,b'Asianet Newsable',b'ANN_Newsable',"b'Bengaluru, India'",b'#IPL2019: Here are probable playing XIs for RCB-KXIP match in Bengaluru\n\n@RCBTweets @lionsdenkxip @IPL \n\nhttps://t.co/nzzLgIAvCs'
02-03-2011,1.12097e+18,b'Circle of Cricket',b'circleofcricket',b'',b'#CSKvSRH | @ShaneRWatson33 became the ninth batsman to achieve the milestone of 8000 T20 runs. #IPL2019 \nhttps://t.co/sxAWlscAle'
29-05-2014,1.12097e+18,b'HT Sports',b'HTSportsNews',b'India',"b'RT @htTweets: #IPL2019\xe2\x80\x89| @ShaneRWatson33 credits @msdhoni,  Stephen Fleming after playing match-winning innings\n\n#CSK\n\n (Via @HTSportsNews)\xe2\x80\xa6'"
29-04-2009,1.12097e+18,b'Hindustan Times',b'htTweets',b'India',"b'#IPL2019\xe2\x80\x89| @ShaneRWatson33 credits @msdhoni,  Stephen Fleming after playing match-winning innings\n\n#CSK\n\n (Via\xe2\x80\xa6 https://t.co/fADqpeMD1k'"
13-01-2011,1.12097e+18,b'CricketCountry',b'cricket_country',b'Global',"b'#IPL2019 #RCBvsCSK\n\nAfter thriller against CSK, RCB out to tame KXIP\n\n\xf0\x9f\x93\xbd\xef\xb8\x8f: https://t.co/dEaoy6nDT4 https://t.co/28tPaZVvXW'"
21-08-2009,1.12096e+18,b'Femina',b'FeminaIndia',b'India',"b""Love #IPL? You've to read this! @ChennaiIPL @SunRisers @IPL #IPL2019 https://t.co/shnaXiqYs3"""
02-03-2011,1.12096e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dThe back is holding up, it\xe2\x80\x99s not getting worse, with the World Cup coming up, can\xe2\x80\x99t afford that, because that\xe2\x80\x99s to\xe2\x80\xa6 https://t.co/V7egARsGKX'"
01-10-2008,1.12096e+18,b'CricketNext',b'cricketnext',b'India',"b'""Watson was struggling initially but he just took four to five balls to cover it up because he can hit that many si\xe2\x80\xa6 https://t.co/B8wQHP55nl'"
27-12-2012,1.12096e+18,b'News Nation',b'NewsNationTV',"b'Noida, India'","b'10 years, 10 playoff spots. That is the definition of Perfect 10 by @ChennaiIPL and their Thala @msdhoni. When aske\xe2\x80\xa6 https://t.co/ZhV7Fr9ZlB'"
16-03-2011,1.12096e+18,b'NDTV Sports',b'Sports_NDTV',"b'New Delhi, India'",b'RT @CricketNDTV: MS Dhoni and Watson Junior are high-five buddies\n\n#MSDhoni\n#shanewatson\n#ChennaiSuperKings\n#CSKvsSRH\n#CSKvSRH\n#IPL2019\n\nWA\xe2\x80\xa6'
27-11-2009,1.12096e+18,b'Harbhajan Turbanator',b'harbhajan_singh',b'India',"b""RT @circleofcricket: \xe2\x80\x9dIt's always nice to go out there in the middle, unfortunately, I missed a few games due to sickness,\xe2\x80\x9d\n\n@harbhajan_sin\xe2\x80\xa6"""
01-05-2009,1.12096e+18,b'NDTV',b'ndtv',b'India',b'RT @CricketNDTV: MS Dhoni and Watson Junior are high-five buddies\n\n#MSDhoni\n#shanewatson\n#ChennaiSuperKings\n#CSKvsSRH\n#CSKvSRH\n#IPL2019\n\nWA\xe2\x80\xa6'
28-08-2015,1.12096e+18,b'Sportstar',b'sportstarweb',b'',b'#IPL2019: #Sunrisers Hyderabad all-rounder Shakib Al Hasan isn\xe2\x80\x99t complaining of being benched. The Bangladesh star\xe2\x80\xa6 https://t.co/R8qzNObYHv'
04-09-2009,1.12096e+18,b'CricketNDTV',b'CricketNDTV',b'India',b'MS Dhoni and Watson Junior are high-five buddies\n\n#MSDhoni\n#shanewatson\n#ChennaiSuperKings\n#CSKvsSRH\n#CSKvSRH\xe2\x80\xa6 https://t.co/V3Id7kR5op'
02-03-2011,1.12096e+18,b'Circle of Cricket',b'circleofcricket',b'',"b""\xe2\x80\x9dIt's always nice to go out there in the middle, unfortunately, I missed a few games due to sickness,\xe2\x80\x9d\xe2\x80\xa6 https://t.co/78GWFdbwbG"""
14-03-2016,1.12096e+18,b'SportsFlashes',b'sportsflashes',b'New Delhi',b'Game Changer of the Match | @ChennaiIPL vs @SunRisers | @IPL 2019 | T20 Match Review by @BoriaMajumdar \n \n#CSKvsSRH\xe2\x80\xa6 https://t.co/IL4iRnq9qE'
29-05-2014,1.12096e+18,b'HT Sports',b'HTSportsNews',b'India',b'RT @htTweets: .@IPL - @KKRiders coach @jacqueskallis75 points out reason behind team\xe2\x80\x99s slump in form\n\n#IPL2019 #KKR\n\nhttps://t.co/BmHa3jQ0x8'
29-04-2009,1.12096e+18,b'Hindustan Times',b'htTweets',b'India',b'.@IPL - @KKRiders coach @jacqueskallis75 points out reason behind team\xe2\x80\x99s slump in form\n\n#IPL2019 #KKR\n\nhttps://t.co/BmHa3jQ0x8'
31-01-2014,1.12095e+18,b'News18 Buzz',b'News18Buzz',b'THE INTERWEBZ',b'Dhoni always leading from the front. #CSKvSRH #IPL2019 https://t.co/q3MXpXN800'
15-07-2011,1.12095e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'.@harbhajan_singh said, ""We would have liked to finish the game in the 19th over itself, but the boys were just tes\xe2\x80\xa6 https://t.co/RKkpaQTseA'"
02-03-2011,1.12095e+18,b'Circle of Cricket',b'circleofcricket',b'',"b'\xe2\x80\x9dWe have got to win three games out of four and we have got to take one game at a time, and going out there and win\xe2\x80\xa6 https://t.co/P1pfp1OUMY'"
14-03-2016,1.12095e+18,b'SportsFlashes',b'sportsflashes',b'New Delhi',"b""RT @SF_Cricket_: @IPL isn't just a league, its an emotion.\nOne of the best league in the world\n#IPL2019 #CSKvSRH https://t.co/8IzUb1zjxh"""
15-07-2011,1.12095e+18,b'Firstpost Sports',b'FirstpostSports',b'India',b'MS Dhoni says he needs to be careful with his back with #WorldCup2019 on horizon. #CSKvSRH #IPL2019\n\nhttps://t.co/kUY8OdJwZt'
19-04-2010,1.12095e+18,b'Times of India',b'timesofindia',b'New Delhi',"b'IPL 2019: At times you must wipe off failure to move on, says @rajasthanroyals all-rounder @benstokes38 \n\nREAD:\xe2\x80\xa6 https://t.co/8b8giNCZrO'"
13-01-2011,1.12095e+18,b'CricketCountry',b'cricket_country',b'Global',"b""#IPL2019 #IPL #RCBvKXIP #RCBvsKXIP \n\nToday's IPL game pits @lionsdenkxip vs @RCBTweets \n\nPredictions, playing 11s a\xe2\x80\xa6 https://t.co/HZ3l44hJs5"""
12-03-2015,1.12095e+18,b'Catch News',b'CatchNews',"b'N 161,Flat No 101,Thapar House'","b'#RashidKhan starts stare down battle, #ShaneWatson ends it; #Twitter replies with memes\n\n#IPL2019 #IPL #CSKvsSRH https://t.co/LbkLqsvTPB'"
20-01-2011,1.12095e+18,b'TIMES NOW',b'TimesNow',b'India',b'RT @timesnowsports: List of players who will leave #IPL2019 midway for national team commitments\n\nhttps://t.co/wd3jv3DOBB https://t.co/Qv8S\xe2\x80\xa6'
01-10-2008,1.12095e+18,b'ESPNcricinfo',b'ESPNcricinfo',"b'At the cricket, mainly'","b'""It\'s difficult to leave a team, especially when I\'m in a bit of form"" - Moeen Ali, who has been instrumental in RC\xe2\x80\xa6 https://t.co/6LNI5rtxzk'"
04-04-2018,1.12095e+18,b'Times Now Sports',b'timesnowsports',b'',b'List of players who will leave #IPL2019 midway for national team commitments\n\nhttps://t.co/wd3jv3DOBB https://t.co/Qv8SLwDrca'
18-09-2010,1.12095e+18,b'Sport360\xc2\xb0',b'Sport360',"b'Dubai/Abu Dhabi, UAE'",b'Its a do or die battle for @rajasthanroyals but #KKR have a #DreRuss dilemma on their hands \xf0\x9f\xa7\x90\n\n#VivoIPL2019 #KKRvRR\n\nhttps://t.co/ASy0t4RMGh'
15-07-2011,1.12095e+18,b'Firstpost Sports',b'FirstpostSports',b'India',"b'.@ShaneRWatson33 proved that a successful T20 batting masterpiece can have a soft intro that leads to a crescendo,\xe2\x80\xa6 https://t.co/CniuvXWnaW'"
19-04-2010,1.12095e+18,b'Times of India',b'timesofindia',b'New Delhi',"b'Nice to be back after sickness, says @harbhajan_singh \n\nREAD: https://t.co/7Suv5A3MpH \n\n#IPL2019 #CSKvSRH\xe2\x80\xa6 https://t.co/ukz7G6IGCx'"
